mention_name,mention_type,mention_popularity,mention_address,mention_longitude,mention_latitude,no_of_blogFiles,mention_found_in_blogFiles,youTubeLinkIds
santa monica freeway,motorway,13,"Santa Monica Freeway, Palms, LA, Los Angeles County, California, CA 90034, United States of America",-118.3886136,34.0323355,62,"anaheim_and_malibu.json,anaheim_and_monterey.json,anaheim_and_oakland.json,anaheim_and_sacramento.json,anaheim_and_san francisco.json,anaheim_and_san luis obispo.json,anaheim_and_sausalito.json,avalon_and_pasadena.json,anaheim_and_napa.json,beverly hills_and_monterey.json,beverly hills_and_pasadena.json,beverly hills_and_san francisco.json,beverly hills_and_san luis obispo.json,beverly hills_and_santa cruz.json,carlsbad_and_huntington beach.json,carlsbad_and_irvine.json,carlsbad_and_long beach.json,carlsbad_and_newport beach.json,carlsbad_and_san jose.json,carlsbad_and_santa monica.json,fremont_and_santa monica.json,huntington beach_and_los angeles.json,huntington beach_and_monterey.json,huntington beach_and_sacramento.json,huntington beach_and_san diego.json,huntington beach_and_san francisco.json,huntington beach_and_santa monica.json,irvine_and_los angeles.json,irvine_and_sacramento.json,irvine_and_santa monica.json,carlsbad_and_los angeles.json,huntington beach_and_malibu.json,irvine_and_temecula.json,long beach_and_san diego.json,long beach_and_santa clarita.json,long beach_and_los angeles.json,los angeles_and_san diego.json,los angeles_and_san francisco.json,los angeles_and_santa monica.json,los angeles_and_temecula.json,malibu_and_newport beach.json,malibu_and_pismo beach.json,malibu_and_san francisco.json,malibu_and_santa ana.json,malibu_and_santa monica.json,long beach_and_monterey.json,los angeles_and_newport beach.json,monterey_and_newport beach.json,newport beach_and_sacramento.json,newport beach_and_san diego.json,newport beach_and_san francisco.json,newport beach_and_san jose.json,newport beach_and_santa monica.json,newport beach_and_temecula.json,pasadena_and_san diego.json,riverside_and_santa monica.json,sacramento_and_santa monica.json,san bernardino_and_santa monica.json,san diego_and_santa monica.json,san francisco_and_santa monica.json,san francisco_and_temecula.json,santa monica_and_temecula.json","QHQLzdnmm50,pM7mIQDPVrg,Tcu8tNeE8M8"
fremont east district,station,1,"Fremont, West Plaza, Niles Junction, Niles District, Fremont, Alameda County, California, 94538, United States of America",-121.976584959407,37.55748105,2,"avalon_and_fremont.json,fremont_and_irvine.json","0FRZgogEueQ,BCNt54kUh7s,zV72AdSV21w"
narcissus avenue,residential,1,"Narcissus Avenue, North Auburn, Placer County, California, 95603, United States of America",-121.0865382,38.9217169,1,newport beach_and_sausalito.json,"oWhzr9JMvZ4,OLaxaGjYJe0,zIgKQ8d7Kzk"
auto mall parkway,secondary,1,"Auto Mall Parkway, Moreno Valley, Riverside County, California, 92555, United States of America",-117.1784917,33.9373166,1,fremont_and_san bernardino.json,"Q7MvHJ8QUVs,9CUnkL35YF0,E44IUQs3caY"
valencia street,residential,3,"Valencia Street, Financial District, Bunker Hill, LA, Los Angeles County, California, 90017, United States of America",-118.2704009,34.0514903,4,"bakersfield_and_fresno.json,long beach_and_oakland.json,oakland_and_san diego.json,san diego_and_sausalito.json","nOgKBzG-a0c,3OqqO2z9jnc,OKMoqYaEyoY"
santa fe depot,station,3,"Santa Fe Depot, Martin Luther King Promenade, Hillcrest, San Diego, San Diego County, California, 92101, United States of America",-117.1698167,32.7167353,18,"anaheim_and_carlsbad.json,anaheim_and_san francisco.json,avalon_and_carlsbad.json,avalon_and_san diego.json,beverly hills_and_carlsbad.json,avalon_and_temecula.json,bakersfield_and_riverside.json,beverly hills_and_temecula.json,carlsbad_and_long beach.json,carlsbad_and_riverside.json,carlsbad_and_san bernardino.json,fresno_and_huntington beach.json,carlsbad_and_los angeles.json,san bernardino_and_san diego.json,san bernardino_and_san francisco.json,san bernardino_and_san jose.json,san francisco_and_temecula.json,san jose_and_temecula.json","XXLKCU_UF5I,hLs7zDpcm4o,4-TgiOBNbK8"
carlsbad village station,secondary,1,"Carlsbad Village Drive, Carlsbad, San Diego County, California, 92008, United States of America",-117.3353809,33.167503,1,carlsbad_and_long beach.json,"o18fP1JQNWk,5Hks80-PXhw,8lh78JvqAPo"
broad,stream,1,"Broad Creek, Kern County, California, United States of America",-119.4020094,35.1980688,2,"berkeley_and_los angeles.json,fremont_and_los angeles.json",iXC6Nizbt2c
mission bay,neighbourhood,9,"Mission Bay, SF, California, 94158, United States of America",-122.3911711,37.7707742,18,"anaheim_and_san francisco.json,avalon_and_berkeley.json,berkeley_and_san diego.json,berkeley_and_carlsbad.json,beverly hills_and_fresno.json,big bear lake_and_san jose.json,fresno_and_san diego.json,malibu_and_sausalito.json,monterey_and_san diego.json,oakland_and_san francisco.json,oakland_and_sausalito.json,san bernardino_and_san francisco.json,san bernardino_and_san jose.json,san diego_and_san jose.json,san diego_and_stockton.json,san francisco_and_temecula.json,san jose_and_sausalito.json,san jose_and_temecula.json","46iH0M53KOY,Bmq_ltH_sW4,jf1H4eueHgw"
atlantic avenue,primary,1,"Atlantic Avenue, Willowville, Long Beach, Los Angeles County, California, 90806, United States of America",-118.185101,33.8071837,1,long beach_and_santa ana.json,"UqoscBTgl9U,TlWkZNlO-qQ,VniSrs_BWJM"
lake erie,residential,2,"Lake Erie Lane, Bakersfield, Kern County, California, 93312, United States of America",-119.1055933,35.4133992,1,huntington beach_and_sacramento.json,"yGc98vD_a8g,abkQpW0vr04,wSJVTkDCxSc"
la mirada theatre,arts_centre,1,"La Mirada Theatre For The Performing Arts, La Mirada Boulevard, La Mirada, Los Angeles County, California, 90638, United States of America",-118.0097221,33.8966667,24,"irvine_and_los angeles.json,irvine_and_riverside.json,irvine_and_san jose.json,irvine_and_santa clarita.json,irvine_and_santa cruz.json,los angeles_and_riverside.json,los angeles_and_santa ana.json,los angeles_and_santa clarita.json,los angeles_and_stockton.json,los angeles_and_santa cruz.json,pasadena_and_riverside.json,riverside_and_sacramento.json,riverside_and_san francisco.json,riverside_and_santa barbara.json,riverside_and_santa clarita.json,riverside_and_santa cruz.json,riverside_and_stockton.json,sacramento_and_santa clarita.json,san diego_and_santa ana.json,san diego_and_santa clarita.json,san francisco_and_santa ana.json,san francisco_and_santa clarita.json,santa clarita_and_santa cruz.json,santa clarita_and_stockton.json","LxMDIhmAM_w,1XlZaIlMnTY"
cayucos state beach,nature_reserve,2,"Cayucos State Beach, E Street, Cayucos, San Luis Obispo County, California, 93430, United States of America",-120.903074123006,35.4469453,2,"bakersfield_and_pismo beach.json,malibu_and_pismo beach.json","5PbZ-gh_pc0,fiVokp6pRiw,m64uJr6KZ6s"
taos,residential,3,"Taos, Dove Canyon, Rancho Santa Margarita, Orange County, California, 92688, United States of America",-117.5939108,33.6334329,5,"avalon_and_carlsbad.json,beverly hills_and_big bear lake.json,carlsbad_and_santa ana.json,carlsbad_and_santa barbara.json,carlsbad_and_los angeles.json","j8LdXIuzsUQ,rtvXnL8pNew"
garfield square,park,1,"Garfield Square, Treat Avenue, Mission District, SF, California, 94110, United States of America",-122.412249939807,37.7502055,1,malibu_and_oakland.json,"cOP0rXHgck4,vhP6oEa63Vs,UuHf7t81Qak"
cabrillo memorial drive,secondary,1,"Cabrillo Memorial Drive, San Diego, San Diego County, California, 92106, United States of America",-117.2480469,32.6999532,10,"anaheim_and_carlsbad.json,avalon_and_carlsbad.json,avalon_and_temecula.json,bakersfield_and_temecula.json,berkeley_and_carlsbad.json,beverly hills_and_temecula.json,carlsbad_and_newport beach.json,carlsbad_and_riverside.json,carlsbad_and_san jose.json,san jose_and_temecula.json","7iJUiKheTOw,-666tFxr7Co,NuR0_jQhlFI"
santa ynez,administrative,17,"Santa Ynez, Stadium Place, Santa Ynez, Santa Barbara County, California, 93463, United States of America",-120.104677321497,34.608637,84,"anaheim_and_berkeley.json,avalon_and_santa cruz.json,bakersfield_and_santa barbara.json,bakersfield_and_santa monica.json,berkeley_and_malibu.json,berkeley_and_san luis obispo.json,berkeley_and_santa monica.json,beverly hills_and_mammoth lakes.json,beverly hills_and_monterey.json,beverly hills_and_santa cruz.json,big bear lake_and_santa barbara.json,big bear lake_and_santa cruz.json,carlsbad_and_santa barbara.json,fremont_and_santa barbara.json,fresno_and_santa barbara.json,huntington beach_and_santa barbara.json,irvine_and_monterey.json,irvine_and_pismo beach.json,irvine_and_santa barbara.json,long beach_and_napa.json,long beach_and_santa cruz.json,los angeles_and_san luis obispo.json,malibu_and_napa.json,malibu_and_san jose.json,malibu_and_santa barbara.json,malibu_and_santa cruz.json,malibu_and_sausalito.json,mammoth lakes_and_pasadena.json,mammoth lakes_and_santa barbara.json,mammoth lakes_and_santa monica.json,monterey_and_pismo beach.json,monterey_and_riverside.json,monterey_and_santa ana.json,monterey_and_santa barbara.json,monterey_and_santa clarita.json,napa_and_san diego.json,napa_and_san luis obispo.json,napa_and_santa ana.json,napa_and_santa barbara.json,napa_and_santa clarita.json,napa_and_santa monica.json,long beach_and_monterey.json,long beach_and_santa barbara.json,monterey_and_newport beach.json,monterey_and_santa monica.json,newport beach_and_santa barbara.json,pasadena_and_santa barbara.json,pasadena_and_santa cruz.json,pismo beach_and_riverside.json,pismo beach_and_san bernardino.json,pismo beach_and_santa ana.json,pismo beach_and_santa barbara.json,pismo beach_and_santa clarita.json,pismo beach_and_santa monica.json,pismo beach_and_sausalito.json,riverside_and_santa barbara.json,sacramento_and_santa ana.json,sacramento_and_santa barbara.json,sacramento_and_santa monica.json,san bernardino_and_santa barbara.json,san diego_and_santa cruz.json,san diego_and_santa monica.json,san diego_and_sausalito.json,san francisco_and_santa ana.json,san francisco_and_santa barbara.json,san francisco_and_santa clarita.json,san francisco_and_santa monica.json,san jose_and_santa clarita.json,san jose_and_santa monica.json,san luis obispo_and_sausalito.json,santa ana_and_santa barbara.json,santa ana_and_santa cruz.json,santa ana_and_stockton.json,santa barbara_and_santa clarita.json,santa barbara_and_santa cruz.json,santa barbara_and_santa monica.json,santa barbara_and_sausalito.json,santa barbara_and_stockton.json,santa barbara_and_temecula.json,santa clarita_and_santa cruz.json,santa clarita_and_temecula.json,santa cruz_and_santa monica.json,santa monica_and_sausalito.json,santa monica_and_stockton.json","cLafzx3-2Do,gfXKs_sxZEA,hlvjot89BAo"
veterans memorial highway,trunk,1,"Veterans Memorial Highway, San Bernardino County, California, United States of America",-114.8493202,35.1758907,6,"bakersfield_and_big bear lake.json,berkeley_and_big bear lake.json,big bear lake_and_fremont.json,big bear lake_and_napa.json,big bear lake_and_oakland.json,big bear lake_and_sausalito.json","8E05btrM-Ic,9umPc2__nks,ryEnLbNdTs0"
' angeles crest highway,secondary,1,"Angeles Crest Highway, La Cañada Flintridge, Los Angeles County, California, 91011, United States of America",-118.2000652,34.2122297,13,"beverly hills_and_pismo beach.json,carlsbad_and_santa barbara.json,huntington beach_and_san bernardino.json,huntington beach_and_santa clarita.json,monterey_and_san diego.json,newport beach_and_santa barbara.json,pismo beach_and_san bernardino.json,pismo beach_and_santa clarita.json,san bernardino_and_santa barbara.json,san bernardino_and_santa clarita.json,san bernardino_and_santa monica.json,san luis obispo_and_santa clarita.json,santa barbara_and_santa clarita.json","_4S2hlvRcr0,MWq9vCW5dDI,i9EhhYZsn1g"
berkeley bowl,supermarket,2,"Berkeley Bowl, 2020, Oregon Street, South Berkeley, Berkeley, Alameda County, California, 94703, United States of America",-122.267243714519,37.85693015,2,"berkeley_and_sacramento.json,berkeley_and_fremont.json","eo1_BciZ_9Q,ZZxeQlsJwiM,uMXtvPnodzo"
calgrove,secondary,1,"Calgrove Boulevard, Newhall, Santa Clarita, Los Angeles County, California, 91321, United States of America",-118.5553757,34.3591518,4,"avalon_and_santa clarita.json,santa ana_and_santa clarita.json,santa clarita_and_sausalito.json,santa clarita_and_stockton.json","nJZAoVDANl0,2aXyVHBnm3I,HsOJGecxxR0"
lithia park,mine,2,"Stewart Lithia Mine, Henderson Road, Pala, San Diego County, California, 92059, United States of America",-117.0619999,33.381,2,"sacramento_and_san diego.json,san bernardino_and_stockton.json","7ZHy90pwSCM,_le2V8C66uw,F0KJHTtggGo"
golden valley ranch,residential,2,"Disney Golden Oak Ranch, Canyon Country, Los Angeles County, California, 91321, United States of America",-118.4795884,34.378418,5,"avalon_and_santa clarita.json,los angeles_and_santa clarita.json,santa ana_and_santa clarita.json,santa clarita_and_sausalito.json,santa clarita_and_stockton.json","fOCUSM0TIPA,LS0rLWoA_0M,yRgiuwDKPOU"
dorrington hotel,love_hotel,1,"Dorrington Hotel, CA 4, Cottage Springs, Calaveras County, California, United States of America",-120.2793403,38.2993573,1,berkeley_and_big bear lake.json,"nQXJPGngG78,7o2H-bgjZRI,SbURCtoMZUI"
gold country,residential,2,"Gold Country Way, Bakersfield, Kern County, California, 93311, United States of America",-119.0856049,35.300501,5,"avalon_and_mammoth lakes.json,avalon_and_santa cruz.json,carlsbad_and_santa cruz.json,mammoth lakes_and_napa.json,mammoth lakes_and_san jose.json","rPsVjUqadXY,_V_sHs6Uzm4"
mullholland drive,water_tank,1,"EBMUD Mullholland Reservoir, Donald Drive, Rheem Valley, Moraga, Contra Costa County, California, 94556, United States of America",-122.1430436,37.8584346,8,"berkeley_and_malibu.json,berkeley_and_santa monica.json,beverly hills_and_san francisco.json,malibu_and_napa.json,malibu_and_san francisco.json,malibu_and_monterey.json,newport beach_and_san francisco.json,san francisco_and_santa clarita.json","96R9MG0DxLc,UozhOo0Dt4o,CXZK0Binfk4"
playboy mansion,attraction,1,"The Playboy Mansion, Charing Cross Road, Bel Air, Westwood, LA, Los Angeles County, California, 90024, United States of America",-118.429529173368,34.07646035,17,"beverly hills_and_pismo beach.json,bakersfield_and_monterey.json,bakersfield_and_santa cruz.json,bakersfield_and_santa monica.json,beverly hills_and_san diego.json,beverly hills_and_san francisco.json,carlsbad_and_santa barbara.json,carlsbad_and_santa cruz.json,fresno_and_santa monica.json,carlsbad_and_los angeles.json,los angeles_and_san diego.json,malibu_and_san francisco.json,monterey_and_santa barbara.json,monterey_and_santa monica.json,pismo beach_and_santa monica.json,san diego_and_san jose.json,san jose_and_santa monica.json","tNzgB3XauTw,XkW3h1vNhgc,7-y4euzsUfY"
sonoma,administrative,73,"Sonoma County, California, United States of America",-122.8473387,38.5110803,158,"anaheim_and_fresno.json,anaheim_and_santa cruz.json,avalon_and_mammoth lakes.json,avalon_and_monterey.json,avalon_and_napa.json,avalon_and_sacramento.json,anaheim_and_napa.json,beverly hills_and_sausalito.json,avalon_and_sausalito.json,bakersfield_and_fremont.json,bakersfield_and_napa.json,bakersfield_and_sacramento.json,bakersfield_and_san francisco.json,bakersfield_and_san jose.json,bakersfield_and_sausalito.json,bakersfield_and_stockton.json,berkeley_and_malibu.json,berkeley_and_riverside.json,berkeley_and_sacramento.json,berkeley_and_san luis obispo.json,berkeley_and_santa barbara.json,berkeley_and_santa cruz.json,berkeley_and_carlsbad.json,beverly hills_and_mammoth lakes.json,beverly hills_and_monterey.json,beverly hills_and_oakland.json,beverly hills_and_sacramento.json,beverly hills_and_san francisco.json,beverly hills_and_san jose.json,beverly hills_and_santa cruz.json,big bear lake_and_monterey.json,carlsbad_and_mammoth lakes.json,carlsbad_and_napa.json,carlsbad_and_oakland.json,fremont_and_fresno.json,fremont_and_los angeles.json,fremont_and_mammoth lakes.json,fremont_and_napa.json,fremont_and_san diego.json,fresno_and_irvine.json,fresno_and_long beach.json,fresno_and_malibu.json,fresno_and_napa.json,fresno_and_sacramento.json,fresno_and_san bernardino.json,fresno_and_san diego.json,fresno_and_santa cruz.json,fresno_and_sausalito.json,fresno_and_stockton.json,fresno_and_temecula.json,huntington beach_and_mammoth lakes.json,irvine_and_mammoth lakes.json,irvine_and_napa.json,irvine_and_oakland.json,irvine_and_sacramento.json,irvine_and_san jose.json,fresno_and_riverside.json,long beach_and_napa.json,long beach_and_oakland.json,long beach_and_sacramento.json,long beach_and_san jose.json,long beach_and_stockton.json,los angeles_and_mammoth lakes.json,los angeles_and_napa.json,long beach_and_mammoth lakes.json,los angeles_and_san jose.json,malibu_and_napa.json,malibu_and_oakland.json,malibu_and_sacramento.json,malibu_and_san luis obispo.json,malibu_and_santa cruz.json,malibu_and_sausalito.json,malibu_and_stockton.json,mammoth lakes_and_monterey.json,mammoth lakes_and_napa.json,mammoth lakes_and_oakland.json,mammoth lakes_and_pasadena.json,malibu_and_mammoth lakes.json,mammoth lakes_and_riverside.json,mammoth lakes_and_sacramento.json,mammoth lakes_and_san bernardino.json,mammoth lakes_and_san diego.json,mammoth lakes_and_san jose.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,mammoth lakes_and_santa cruz.json,mammoth lakes_and_santa monica.json,mammoth lakes_and_stockton.json,mammoth lakes_and_temecula.json,monterey_and_napa.json,monterey_and_pasadena.json,monterey_and_riverside.json,monterey_and_sacramento.json,monterey_and_san bernardino.json,monterey_and_santa clarita.json,monterey_and_temecula.json,napa_and_pasadena.json,napa_and_riverside.json,napa_and_sacramento.json,napa_and_san bernardino.json,napa_and_san diego.json,napa_and_san francisco.json,napa_and_san jose.json,napa_and_san luis obispo.json,napa_and_santa ana.json,napa_and_santa barbara.json,napa_and_santa clarita.json,napa_and_santa cruz.json,napa_and_santa monica.json,long beach_and_monterey.json,los angeles_and_santa cruz.json,mammoth lakes_and_sausalito.json,napa_and_oakland.json,napa_and_stockton.json,napa_and_temecula.json,newport beach_and_santa cruz.json,oakland_and_san luis obispo.json,oakland_and_santa ana.json,oakland_and_santa barbara.json,oakland_and_santa cruz.json,pasadena_and_santa cruz.json,pismo beach_and_sausalito.json,riverside_and_san francisco.json,riverside_and_stockton.json,sacramento_and_san jose.json,sacramento_and_san luis obispo.json,sacramento_and_santa ana.json,sacramento_and_santa cruz.json,sacramento_and_sausalito.json,sacramento_and_temecula.json,san bernardino_and_santa cruz.json,san bernardino_and_sausalito.json,san diego_and_san luis obispo.json,san diego_and_santa cruz.json,san diego_and_sausalito.json,san diego_and_stockton.json,san francisco_and_santa ana.json,san francisco_and_santa barbara.json,san francisco_and_santa clarita.json,san francisco_and_santa cruz.json,san francisco_and_stockton.json,san francisco_and_temecula.json,san jose_and_san luis obispo.json,san jose_and_santa clarita.json,sacramento_and_san bernardino.json,newport beach_and_sausalito.json,oakland_and_temecula.json,sacramento_and_san francisco.json,irvine_and_stockton.json,san jose_and_temecula.json,san luis obispo_and_santa cruz.json,san luis obispo_and_sausalito.json,san luis obispo_and_stockton.json,santa ana_and_stockton.json,santa barbara_and_sausalito.json,santa cruz_and_santa monica.json,santa cruz_and_temecula.json,sausalito_and_temecula.json","ZIsyaWciy3A,Wy0WV2cpkS4,RjyYbS_o-I8"
