"mention_name","mention_type","mention_popularity","mention_address","mention_longitude","mention_latitude","no_of_blogFiles","mention_found_in_blogFiles","youTubeLinkIds"
"south gate","city","5","South Gate, Los Angeles County, California, United States of America","-118.2009809","33.9463456","10","bakersfield_and_long beach.json,big bear lake_and_santa clarita.json,fresno_and_san bernardino.json,long beach_and_oakland.json,long beach_and_riverside.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,newport beach_and_riverside.json,oakland_and_san bernardino.json","NWJXnXEFJaE,rUkE2-4Sf9Q,RgE9tTcENiw"
"south huntington beach","city","1","Huntington Beach, Orange County, California, United States of America","-118.0000165","33.6783336","1","huntington beach_and_los angeles.json","4b2L4Ut-Ark,LM2oZMnJliI,XyMPxzUAUGg"
"south lake tahoe route","city","1","South Lake Tahoe, El Dorado County, California, United States of America","-119.987846390157","38.929125","1","pismo beach_and_stockton.json","DyX7SZMrhs4,NlrUPusd73g,zXesF_66PMg"
"south redondo beach","city","1","Redondo Beach, Los Angeles County, California, United States of America","-118.3886765","33.8455911","8","huntington beach_and_los angeles.json,huntington beach_and_san francisco.json,huntington beach_and_malibu.json,long beach_and_newport beach.json,los angeles_and_newport beach.json,newport beach_and_san diego.json,newport beach_and_san francisco.json,newport beach_and_santa clarita.json","S0s73cIMO-s,l8QXL-D4_wc,Ynp0yxADlWM"
"south sacramento","city","1","Sacramento, Sacramento County, California, United States of America","-121.4943995","38.5815719","7","bakersfield_and_stockton.json,fresno_and_sacramento.json,fresno_and_santa clarita.json,fresno_and_stockton.json,sacramento_and_santa clarita.json,santa clarita_and_stockton.json,santa monica_and_stockton.json","esGqrlj5_NQ,Oujn-qYtAqk,CpTD_2fKcgY"
"southeast fresno","city","2","Fresno, Fresno County, California, United States of America","-119.714839601149","36.748793","1","avalon_and_fresno.json","Ll6OFMvBBLA,899p3E3lv4A,TRNlKpmnakY"
"st. helena valley","city","1","St. Helena, Napa County, California, United States of America","-122.4700423","38.5052288","2","napa_and_sacramento.json,napa_and_san francisco.json","z9FkX9c_00M,0l1Z_bEk-3w,s9N5cTmVSyc"
"st. ripon","city","1","Ripon, San Joaquin County, California, United States of America","-121.1243827","37.741595","1","monterey_and_stockton.json","QdQ8t7OifLA,GOV-tZ70mZY,2Xnv48Tp2wQ"
"stanton","city","1","Stanton, Orange County, California, United States of America","-117.995103249111","33.7943366","1","huntington beach_and_irvine.json","ioGKM0mAHRE,5TPh2gtqKIs,E-2Xgh21Gos"
"stockton california","city","1","Stockton, San Joaquin County, California, United States of America","-121.2907795","37.9577016","1","malibu_and_stockton.json","Udvb3TY9qeE,FE4peZ00hd8,fbNMfpouNFU"
"stockton drive","city","1","Stockton, San Joaquin County, California, United States of America","-121.2907795","37.9577016","3","berkeley_and_carlsbad.json,carlsbad_and_san jose.json,san jose_and_temecula.json","11jeyv0JDr8,gdhOneq16hE,99uEALFVCh4"
"stockton lake","city","3","Stockton, San Joaquin County, California, United States of America","-121.2907795","37.9577016","2","big bear lake_and_stockton.json,long beach_and_stockton.json","fbkoeDCIADc,6z81hSgEU-E,gH7a72DPgAk"
"stockton route","city","4","Stockton, San Joaquin County, California, United States of America","-121.2907795","37.9577016","3","napa_and_stockton.json,oakland_and_stockton.json,stockton_and_temecula.json","1bNPPIldccQ,xXQ5ulcJtdE,kQ5JTK7nAtg"
"suisun","city","1","Suisun City, Solano County, California, United States of America","-121.971724116502","38.24690555","10","bakersfield_and_napa.json,bakersfield_and_sacramento.json,bakersfield_and_san francisco.json,bakersfield_and_stockton.json,fresno_and_napa.json,fresno_and_sacramento.json,fresno_and_stockton.json,napa_and_sacramento.json,napa_and_stockton.json,sacramento_and_stockton.json","lyGL5w8UP5s,veVmqLeEu-Y,M3RJMqxYncg"
"suisun valley","city","2","Suisun City, Solano County, California, United States of America","-121.971724116502","38.24690555","3","napa_and_temecula.json,pismo beach_and_temecula.json,san luis obispo_and_temecula.json","SfIfFGJGxOk,Tcxm0lOtBVQ,UHSUKTyqR8M"
"temecula california","city","2","Temecula, Riverside County, California, United States of America","-117.147366","33.4946353","9","avalon_and_temecula.json,bakersfield_and_temecula.json,fremont_and_temecula.json,los angeles_and_temecula.json,riverside_and_temecula.json,sacramento_and_temecula.json,san diego_and_temecula.json,oakland_and_temecula.json,stockton_and_temecula.json","JzPOkzw4jyg,G1w0Q31pE2A,suTPAycee6s"
"temecula california temecula","city","1","Temecula, Riverside County, California, United States of America","-117.147366","33.4946353","1","stockton_and_temecula.json","JzPOkzw4jyg,dWGN3hKMMD0,G1w0Q31pE2A"
"temecula lake","city","1","Temecula, Riverside County, California, United States of America","-117.147366","33.4946353","1","santa barbara_and_temecula.json","kyAraz7tNq4,YOR2s6TBweA,0JyurXTzzYo"
"temecula route","city","14","Temecula, Riverside County, California, United States of America","-117.147366","33.4946353","10","berkeley_and_temecula.json,big bear lake_and_temecula.json,carlsbad_and_temecula.json,huntington beach_and_temecula.json,irvine_and_temecula.json,pismo beach_and_temecula.json,sacramento_and_temecula.json,santa ana_and_temecula.json,santa clarita_and_temecula.json,santa monica_and_temecula.json","dWGN3hKMMD0,KDNL4rcGkuY,fc3oEDss6Dk"
"temple city","city","1","Temple City, Los Angeles County, California, United States of America","-118.0577567","34.1082994","23","irvine_and_los angeles.json,irvine_and_san jose.json,irvine_and_santa clarita.json,irvine_and_santa cruz.json,los angeles_and_riverside.json,los angeles_and_santa ana.json,los angeles_and_santa clarita.json,los angeles_and_stockton.json,los angeles_and_santa cruz.json,pasadena_and_riverside.json,riverside_and_sacramento.json,riverside_and_san francisco.json,riverside_and_santa barbara.json,riverside_and_santa clarita.json,riverside_and_santa cruz.json,riverside_and_stockton.json,sacramento_and_santa clarita.json,san diego_and_santa ana.json,san diego_and_santa clarita.json,san francisco_and_santa ana.json,san francisco_and_santa clarita.json,santa clarita_and_santa cruz.json,santa clarita_and_stockton.json","ODjYjKX39pE,V7uDHVqNEGQ,dwnHoetPsew"
"the city of los angeles","city","1","LA, Los Angeles County, California, United States of America","-118.2439408","34.0543942","1","beverly hills_and_pasadena.json","2EXclvBBqO8,zRPBhg2Hmzs,3G2zRZQ9S_Q"
"tulelake","city","1","Tulelake, Siskiyou County, California, United States of America","-121.4774915","41.9559885","32","anaheim_and_san jose.json,anaheim_and_sausalito.json,avalon_and_sausalito.json,big bear lake_and_sausalito.json,carlsbad_and_oakland.json,carlsbad_and_sacramento.json,carlsbad_and_stockton.json,huntington beach_and_sacramento.json,huntington beach_and_sausalito.json,irvine_and_sacramento.json,irvine_and_sausalito.json,long beach_and_stockton.json,los angeles_and_sausalito.json,los angeles_and_stockton.json,malibu_and_sausalito.json,oakland_and_santa clarita.json,pasadena_and_sausalito.json,riverside_and_sacramento.json,riverside_and_san francisco.json,riverside_and_sausalito.json,riverside_and_stockton.json,sacramento_and_santa clarita.json,san bernardino_and_san jose.json,san bernardino_and_sausalito.json,san francisco_and_santa clarita.json,san francisco_and_temecula.json,sacramento_and_san bernardino.json,newport beach_and_sausalito.json,san bernardino_and_stockton.json,santa clarita_and_sausalito.json,santa monica_and_sausalito.json,stockton_and_temecula.json","eqcUrqFEJZA,sQ97MfiJ6tI,2KCeHenHOFA"
"tustin branch trail","city","3","Tustin, Orange County, California, United States of America","-117.8261659","33.7458511","5","big bear lake_and_santa clarita.json,long beach_and_riverside.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,newport beach_and_riverside.json","UxNzHcYeDxE,sLRpKZS3iEk,SVfIiR8G7PM"
"vallejo valley","city","1","Vallejo, Solano County, California, United States of America","-122.2566366","38.1040864","3","los angeles_and_napa.json,napa_and_sacramento.json,napa_and_san francisco.json","qcUDh7n_TpM,5HrUXZa2Xh0,W7FKqpy8htU"
"victorville ca","city","1","Victorville, San Bernardino County, California, United States of America","-117.2911564","34.5361067","1","bakersfield_and_riverside.json","Wot3ItIF988,P6miakucufM,23ITT22sZ8U"
"villa park","city","3","Villa Park, Orange County, California, United States of America","-117.8206234","33.8147541","15","anaheim_and_huntington beach.json,anaheim_and_irvine.json,anaheim_and_newport beach.json,anaheim_and_riverside.json,anaheim_and_santa ana.json,fremont_and_santa ana.json,huntington beach_and_santa ana.json,long beach_and_newport beach.json,long beach_and_santa ana.json,los angeles_and_santa ana.json,newport beach_and_santa ana.json,oakland_and_santa ana.json,pasadena_and_santa ana.json,sacramento_and_santa ana.json,san diego_and_santa ana.json","8XnupIH7Ik8,Z_qw6ydHwDQ,h-jeEgvsbfw"
"w. san carlos","city","1","San Carlos, San Mateo County, California, United States of America","-122.266149723864","37.4982065","1","san jose_and_stockton.json","M5W-JgbHmrU,dE7R9dvSWEM,IlSE0QBvm8s"
"waterford","city","3","Waterford, Stanislaus County, California, United States of America","-120.7604833","37.6413202","5","avalon_and_oakland.json,berkeley_and_newport beach.json,beverly hills_and_oakland.json,long beach_and_san francisco.json,long beach_and_stockton.json","qqrPeah5sHw,s65PR7_T8ls,rruoKDqBjVA"
"watsonville","city","20","Watsonville, Santa Cruz County, California, United States of America","-121.752907","36.9092773","69","anaheim_and_pismo beach.json,anaheim_and_san jose.json,anaheim_and_san luis obispo.json,anaheim_and_santa cruz.json,avalon_and_monterey.json,bakersfield_and_santa cruz.json,bakersfield_and_stockton.json,berkeley_and_pismo beach.json,berkeley_and_santa cruz.json,beverly hills_and_san francisco.json,beverly hills_and_santa cruz.json,carlsbad_and_fremont.json,fremont_and_pismo beach.json,fremont_and_santa cruz.json,fresno_and_sacramento.json,fresno_and_san diego.json,fresno_and_sausalito.json,fresno_and_stockton.json,huntington beach_and_san luis obispo.json,long beach_and_santa cruz.json,los angeles_and_monterey.json,los angeles_and_pismo beach.json,los angeles_and_sacramento.json,los angeles_and_san francisco.json,los angeles_and_san jose.json,los angeles_and_stockton.json,malibu_and_pismo beach.json,malibu_and_sacramento.json,malibu_and_san francisco.json,malibu_and_san jose.json,malibu_and_san luis obispo.json,malibu_and_santa cruz.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,mammoth lakes_and_santa cruz.json,monterey_and_oakland.json,monterey_and_pasadena.json,monterey_and_sacramento.json,monterey_and_san jose.json,monterey_and_santa barbara.json,monterey_and_santa cruz.json,monterey_and_stockton.json,napa_and_santa cruz.json,los angeles_and_santa cruz.json,malibu_and_monterey.json,pasadena_and_santa cruz.json,pismo beach_and_riverside.json,pismo beach_and_san diego.json,pismo beach_and_santa cruz.json,pismo beach_and_santa monica.json,pismo beach_and_sausalito.json,san bernardino_and_san luis obispo.json,san diego_and_san luis obispo.json,san diego_and_stockton.json,san francisco_and_santa barbara.json,san francisco_and_santa monica.json,san jose_and_san luis obispo.json,san jose_and_santa barbara.json,san jose_and_santa cruz.json,sacramento_and_san diego.json,san jose_and_santa monica.json,san jose_and_stockton.json,san luis obispo_and_santa clarita.json,san luis obispo_and_santa cruz.json,san luis obispo_and_santa monica.json,santa barbara_and_santa cruz.json,santa cruz_and_santa monica.json,stockton_and_temecula.json","ijLUe2c9Q_w,1UXOJAZpoCg,SVIb8EiYNF0"
"west beverly hills","city","1","Beverly Hills, Los Angeles County, California, United States of America","-118.4003562","34.0736204","1","beverly hills_and_santa clarita.json","h0CnXHE2GLQ,Cy0IudcPIQE,oF_AeDJsTOo"
"west fresno","city","1","Fresno, Fresno County, California, United States of America","-119.714839601149","36.748793","1","fresno_and_los angeles.json","Bc4lkW-CwXk,7SIkmNULeoo,lDv7IR9drKM"
"west garden grove","city","1","Garden Grove, Orange County, California, United States of America","-117.9463716","33.7746292","1","long beach_and_riverside.json","b9qh9-Fwnro,g5z-MDrsmug"
"west irvine","city","1","Irvine, Orange County, California, United States of America","-117.8259818","33.6856969","7","bakersfield_and_newport beach.json,big bear lake_and_santa barbara.json,irvine_and_santa barbara.json,sacramento_and_san luis obispo.json,san francisco_and_santa barbara.json,san luis obispo_and_santa ana.json,santa barbara_and_stockton.json","qFROpigXuXY,NCBaxNYSbGg,vQ2SwK6QxME"
"west newport beach","city","3","Newport Beach, Orange County, California, United States of America","-117.92944","33.6170092","5","big bear lake_and_santa clarita.json,long beach_and_riverside.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,newport beach_and_riverside.json","gMAD8ZkGa4Y,YzUy7aTiyyU,z6zYhWH1Sz0"
"west of napa","city","1","Napa, Napa County, California, United States of America","-122.2855292","38.2971367","1","napa_and_san francisco.json","AXShvizcnx0,tZgFFDQl38w"
"west san carlos","city","1","San Carlos, San Mateo County, California, United States of America","-122.266149723864","37.4982065","1","fremont_and_oakland.json","C3DUVUZnyrc,c73wHByw-5c,uCiZUm5_vYg"
"west san jose","city","1","San Jos��, Santa Clara County, California, United States of America","-121.8905832","37.3361905","1","san jose_and_stockton.json","gEo2Q82p3vU,hqNts6GfW8c,fS7YY-vPDVY"
"west santa ana branch","city","2","Santa Ana, Orange County, California, United States of America","-117.8732212","33.7494951","18","anaheim_and_irvine.json,anaheim_and_riverside.json,bakersfield_and_newport beach.json,fremont_and_newport beach.json,fresno_and_santa ana.json,huntington beach_and_irvine.json,huntington beach_and_oakland.json,huntington beach_and_santa ana.json,huntington beach_and_santa clarita.json,irvine_and_long beach.json,irvine_and_newport beach.json,irvine_and_santa ana.json,long beach_and_riverside.json,newport beach_and_oakland.json,newport beach_and_santa ana.json,oakland_and_riverside.json,oakland_and_santa ana.json,riverside_and_santa ana.json","Jr6TNp9_aCw,nPLV7lGbmT4,2kQXaC96bUU"
"x9csurf city usa","city","2","Redwood City, San Mateo County, California, United States of America","-122.2363547","37.4852152","2","huntington beach_and_sacramento.json,huntington beach_and_santa cruz.json",""
"xa0in lake forest","city","1","Lake Forest, Orange County, California, United States of America","-117.6859212","33.6469261","2","irvine_and_sacramento.json,sacramento_and_san bernardino.json",""
"yreka","city","3","Yreka, Siskiyou County, California, United States of America","-122.6377654","41.7326157","23","anaheim_and_stockton.json,avalon_and_oakland.json,big bear lake_and_oakland.json,fremont_and_malibu.json,fremont_and_pasadena.json,fremont_and_santa monica.json,irvine_and_san jose.json,malibu_and_sacramento.json,malibu_and_san francisco.json,malibu_and_san jose.json,malibu_and_stockton.json,mammoth lakes_and_san diego.json,malibu_and_monterey.json,newport beach_and_sacramento.json,pasadena_and_san francisco.json,pasadena_and_stockton.json,sacramento_and_san luis obispo.json,sacramento_and_santa barbara.json,san diego_and_san jose.json,san diego_and_stockton.json,san francisco_and_temecula.json,santa monica_and_stockton.json,stockton_and_temecula.json","mQZnCWp_SxA,ylkUT396Gq4,K__LwcOxmCM"
"yuba-sutter","city","1","Yuba City, Sutter County, California, United States of America","-121.6169107","39.1404477","9","bakersfield_and_napa.json,bakersfield_and_sacramento.json,bakersfield_and_san francisco.json,bakersfield_and_stockton.json,fresno_and_napa.json,fresno_and_sacramento.json,fresno_and_stockton.json,napa_and_sacramento.json,sacramento_and_stockton.json","Yk7ezkXrFuo,u6c9Jp3uHVY,K2STyNcn5V0"
